"hscode_id","query_name","base_nomenclature","classification","reporter","reporter_code","year","subid","tl","tls","tldesc","product","product_description","hs4","hs4desc","hs6","hs6desc","level","tl_level_flag","record_status","d_in","i_ts","u_ts","d_ts","local_policies"
"9296",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841311000","  "," --Pumps for dispensing fuel or lubricants, of the type used in filling-stations or in garages","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8413","Pumps for liquids, whether or not fitted with a measuring device; liquid elevators.","841311"," - - Pumps for dispensing fuel or lubricants, of the type used in filling-stations or in garages","9","1","R","0",NULL,NULL,NULL,"0"
"9297",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841319000","  "," --Other A","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8413","Pumps for liquids, whether or not fitted with a measuring device; liquid elevators.","841319"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9298",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841320000","  "," -Hand pumps, other than those of subheading 8413.11 or 8413.19 A","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8413","Pumps for liquids, whether or not fitted with a measuring device; liquid elevators.","841320"," - Hand pumps, other than those of subheading 8413.11 or 8413.19","9","1","R","0",NULL,NULL,NULL,"0"
"9299",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841330010","  "," --Gear pumps, vane pumps and screw pumps, excluding oil hydraulic pumps","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8413","Pumps for liquids, whether or not fitted with a measuring device; liquid elevators.","841330"," - Fuel, lubricating or cooling medium pumps for internal combustion piston engines","9","1","R","0",NULL,NULL,NULL,"0"
"9300",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841330020","  "," --Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8413","Pumps for liquids, whether or not fitted with a measuring device; liquid elevators.","841330"," - Fuel, lubricating or cooling medium pumps for internal combustion piston engines","9","1","R","0",NULL,NULL,NULL,"0"
"9301",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841340000","  "," -Concrete pumps","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8413","Pumps for liquids, whether or not fitted with a measuring device; liquid elevators.","841340"," - Concrete pumps","9","1","R","0",NULL,NULL,NULL,"0"
"9302",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841350010","  "," --Oil hydraulic pumps","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8413","Pumps for liquids, whether or not fitted with a measuring device; liquid elevators.","841350"," - Other reciprocating positive displacement pumps","9","1","R","0",NULL,NULL,NULL,"0"
"9303",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841350090","  "," --Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8413","Pumps for liquids, whether or not fitted with a measuring device; liquid elevators.","841350"," - Other reciprocating positive displacement pumps","9","1","R","0",NULL,NULL,NULL,"0"
"9304",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841360011","  "," ---Of gear or vane type, for power-assisted steering gears of motor vehicles for the transport of persons of heading 87.03","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8413","Pumps for liquids, whether or not fitted with a measuring device; liquid elevators.","841360"," - Other rotary positive displacement pumps","9","1","R","0",NULL,NULL,NULL,"0"
"9305",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841360019","  "," ---Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8413","Pumps for liquids, whether or not fitted with a measuring device; liquid elevators.","841360"," - Other rotary positive displacement pumps","9","1","R","0",NULL,NULL,NULL,"0"
"9306",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841360091","  "," ---Gear pumps, vane pumps and screw pumps","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8413","Pumps for liquids, whether or not fitted with a measuring device; liquid elevators.","841360"," - Other rotary positive displacement pumps","9","1","R","0",NULL,NULL,NULL,"0"
"9307",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841360099","  "," ---Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8413","Pumps for liquids, whether or not fitted with a measuring device; liquid elevators.","841360"," - Other rotary positive displacement pumps","9","1","R","0",NULL,NULL,NULL,"0"
"9308",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841370010","  "," --Volute pumps","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8413","Pumps for liquids, whether or not fitted with a measuring device; liquid elevators.","841370"," - Other centrifugal pumps","9","1","R","0",NULL,NULL,NULL,"0"
"9309",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841370090","  "," --Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8413","Pumps for liquids, whether or not fitted with a measuring device; liquid elevators.","841370"," - Other centrifugal pumps","9","1","R","0",NULL,NULL,NULL,"0"
"9310",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841381000","  "," --Pumps A","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8413","Pumps for liquids, whether or not fitted with a measuring device; liquid elevators.","841381"," - - Pumps","9","1","R","0",NULL,NULL,NULL,"0"
"9311",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841382000","  "," --Liquid elevators","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8413","Pumps for liquids, whether or not fitted with a measuring device; liquid elevators.","841382"," - - Liquid elevators","9","1","R","0",NULL,NULL,NULL,"0"
"9312",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841391000","  "," --Of pumps A","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8413","Pumps for liquids, whether or not fitted with a measuring device; liquid elevators.","841391"," - - Of pumps","9","1","R","0",NULL,NULL,NULL,"0"
"9313",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841392000","  "," --Of liquid elevators","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8413","Pumps for liquids, whether or not fitted with a measuring device; liquid elevators.","841392"," - - Of liquid elevators","9","1","R","0",NULL,NULL,NULL,"0"
"9314",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841410000","  "," -Vacuum pumps A","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841410"," - Vacuum pumps","9","1","R","0",NULL,NULL,NULL,"0"
"9315",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841420000","  "," -Hand- or foot-operated air pumps A","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841420"," - Hand- or foot-operated air pumps","9","1","R","0",NULL,NULL,NULL,"0"
"9316",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841430010","  "," --Of a weight not exceeding 1,000 kg, other than reciprocating type","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841430"," - Compressors of a kind used in refrigerating equipment","9","1","R","0",NULL,NULL,NULL,"0"
"9317",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841430090","  "," --Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841430"," - Compressors of a kind used in refrigerating equipment","9","1","R","0",NULL,NULL,NULL,"0"
"9318",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841440000","  "," -Air compressors mounted on a wheeled chassis for towing","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841440"," - Air compressors mounted on a wheeled chassis for towing","9","1","R","0",NULL,NULL,NULL,"0"
"9319",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841451010","  "," ---Electric fans, other than a built-in dry battery type","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841451"," - - Table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an out","9","1","R","0",NULL,NULL,NULL,"0"
"9320",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841451020","  "," ---Ventilation fans, of a circle not more than 50 cm in a diameter drawn with the top of fans","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841451"," - - Table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an out","9","1","R","0",NULL,NULL,NULL,"0"
"9321",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841451090","  "," ---Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841451"," - - Table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an out","9","1","R","0",NULL,NULL,NULL,"0"
"9322",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841459010","  "," ---Exhaust gas turbo chargers for motor vehicles","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841459"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9323",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841459021","  "," ----Exhaust gas turbo chargers for compression-ignition internal combustion piston engines","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841459"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9324",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841459029","  "," ----Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841459"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9325",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841460000","  "," -Hoods having a maximum horizontal side not exceeding 120 cm","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841460"," - Hoods having a maximum horizontal side not exceeding 120 cm","9","1","R","0",NULL,NULL,NULL,"0"
"9326",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841480011","  "," ---Of reciprocating type","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841480"," - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9327",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841480019","  "," ---Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841480"," - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9328",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841480091","  "," ---Air pumps","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841480"," - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9329",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841480093","  "," ---Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841480"," - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9330",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841490010","  "," --Of fans of subheading 8414.51 or of exhaust gas turbo chargers for motor vehicles","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841490"," - Parts","9","1","R","0",NULL,NULL,NULL,"0"
"9331",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841490091","  "," ---Of air or vacuum pumps, or of air or other gas compressors","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841490"," - Parts","9","1","R","0",NULL,NULL,NULL,"0"
"9332",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841490099","  "," ---Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8414","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora","841490"," - Parts","9","1","R","0",NULL,NULL,NULL,"0"
"9333",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841510010","  "," --With a rating of electric power consumption for cooling not exceeding 3 kW","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8415","Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature a","841510"," - Of a kind designed to be fixed to a window, wall, ceiling or floor, self-contained or ?split-syste","9","1","R","0",NULL,NULL,NULL,"0"
"9334",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841510090","  "," --Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8415","Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature a","841510"," - Of a kind designed to be fixed to a window, wall, ceiling or floor, self-contained or ?split-syste","9","1","R","0",NULL,NULL,NULL,"0"
"9335",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841520000","  "," -Of a kind used for persons, in motor vehicles","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8415","Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature a","841520"," - Of a kind used for persons, in motor vehicles","9","1","R","0",NULL,NULL,NULL,"0"
"9336",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841581019","  "," ---With a rating of electric power consumption for cooling not exceeding 3 kW","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8415","Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature a","841581"," - - Incorporating a refrigerating unit and a valve for reversal of the cooling/heat cycle (reversibl","9","1","R","0",NULL,NULL,NULL,"0"
"9337",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841581090","  "," ---Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8415","Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature a","841581"," - - Incorporating a refrigerating unit and a valve for reversal of the cooling/heat cycle (reversibl","9","1","R","0",NULL,NULL,NULL,"0"
"9338",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841582019","  "," ---With a rating of electric power consumption for cooling not exceeding 3 kW","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8415","Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature a","841582"," - - Other, incorporating a refrigerating unit","9","1","R","0",NULL,NULL,NULL,"0"
"9339",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841582021","  "," ----Of compression and package type","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8415","Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature a","841582"," - - Other, incorporating a refrigerating unit","9","1","R","0",NULL,NULL,NULL,"0"
"9340",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841582029","  "," ----Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8415","Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature a","841582"," - - Other, incorporating a refrigerating unit","9","1","R","0",NULL,NULL,NULL,"0"
"9341",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841583091","  "," ---With a rating of electric power consumption for cooling not exceeding 3 kW","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8415","Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature a","841583"," - - Not incorporating a refrigerating unit","9","1","R","0",NULL,NULL,NULL,"0"
"9342",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841583099","  "," ---Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8415","Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature a","841583"," - - Not incorporating a refrigerating unit","9","1","R","0",NULL,NULL,NULL,"0"
"9343",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841590010","  "," --For motor vehicles","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8415","Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature a","841590"," - Parts","9","1","R","0",NULL,NULL,NULL,"0"
"9344",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841590090","  "," --Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8415","Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature a","841590"," - Parts","9","1","R","0",NULL,NULL,NULL,"0"
"9345",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841610000","  "," -Furnace burners for liquid fuel","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8416","Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical stokers, including","841610"," - Furnace burners for liquid fuel","9","1","R","0",NULL,NULL,NULL,"0"
"9346",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841620000","  "," -Other furnace burners, including combination burners","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8416","Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical stokers, including","841620"," - Other furnace burners, including combination burners","9","1","R","0",NULL,NULL,NULL,"0"
"9347",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841630000","  "," -Mechanical stokers, including their mechanical grates, mechanical ash dischargers and similar appliances","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8416","Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical stokers, including","841630"," - Mechanical stokers, including their mechanical grates, mechanical ash dischargers and similar appl","9","1","R","0",NULL,NULL,NULL,"0"
"9348",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841690000","  "," -Parts","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8416","Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical stokers, including","841690"," - Parts","9","1","R","0",NULL,NULL,NULL,"0"
"9349",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841710000","  "," -Furnaces and ovens for the roasting, melting or other heat-treatment of ores, pyrites or of metals","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8417","Industrial or laboratory furnaces and ovens, including incinerators, non-electric.","841710"," - Furnaces and ovens for the roasting, melting or other heat-treatment of ores, pyrites or of metals","9","1","R","0",NULL,NULL,NULL,"0"
"9350",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841720000","  "," -Bakery ovens, including biscuit ovens","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8417","Industrial or laboratory furnaces and ovens, including incinerators, non-electric.","841720"," - Bakery ovens, including biscuit ovens","9","1","R","0",NULL,NULL,NULL,"0"
"9351",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841780000","  "," -Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8417","Industrial or laboratory furnaces and ovens, including incinerators, non-electric.","841780"," - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9352",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841790000","  "," -Parts","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8417","Industrial or laboratory furnaces and ovens, including incinerators, non-electric.","841790"," - Parts","9","1","R","0",NULL,NULL,NULL,"0"
"9353",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841810000","  "," -Combined refrigerator-freezers, fitted with separate external doors A","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8418","Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps","841810"," - Combined refrigerator-freezers, fitted with separate external doors","9","1","R","0",NULL,NULL,NULL,"0"
"9354",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841821000","  "," --Compression-type","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8418","Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps","841821"," - - Compression-type","9","1","R","0",NULL,NULL,NULL,"0"
"9355",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841829000","  "," --Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8418","Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps","841829"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9356",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841830010","  "," --Of a capacity of not more than 400 l","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8418","Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps","841830"," - Freezers of the chest type, not exceeding 800 l capacity","9","1","R","0",NULL,NULL,NULL,"0"
"9357",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841830090","  "," --Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8418","Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps","841830"," - Freezers of the chest type, not exceeding 800 l capacity","9","1","R","0",NULL,NULL,NULL,"0"
"9358",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841840000","  "," -Freezers of the upright type, not exceeding 900 l capacity A","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8418","Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps","841840"," - Freezers of the upright type, not exceeding 900 l capacity","9","1","R","0",NULL,NULL,NULL,"0"
"9359",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841850010","  "," --Of a capacity of not more than 800 l (400 l in case of those specialized for freezing)","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8418","Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps","841850"," - Other furniture (chests, cabinets, display counters, show-cases and the like) for storage and disp","9","1","R","0",NULL,NULL,NULL,"0"
"9360",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841850090","  "," --Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8418","Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps","841850"," - Other furniture (chests, cabinets, display counters, show-cases and the like) for storage and disp","9","1","R","0",NULL,NULL,NULL,"0"
"9361",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841861010","  "," ---Of a weight not more than 100 kg","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8418","Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps","841861"," - - Heat pumps other than air conditioning machines of heading 84.15","9","1","R","0",NULL,NULL,NULL,"0"
"9362",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841861090","  "," ---Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8418","Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps","841861"," - - Heat pumps other than air conditioning machines of heading 84.15","9","1","R","0",NULL,NULL,NULL,"0"
"9363",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841869010","  "," ---Refrigerators and freezers","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8418","Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps","841869"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9364",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841869020","  "," ---Ice cream freezers and ice making machines","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8418","Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps","841869"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9365",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841869091","  "," ----Refrigerating or freezing equipment, not exceeding 100 kg in weight","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8418","Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps","841869"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9366",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841869099","  "," ----Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8418","Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps","841869"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9367",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841891000","  "," --Furniture designed to receive refrigerating or freezing equipment","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8418","Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps","841891"," - - Furniture designed to receive refrigerating or freezing equipment","9","1","R","0",NULL,NULL,NULL,"0"
"9368",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841899000","  "," --Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8418","Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps","841899"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9369",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841911000","  "," --Instantaneous gas water heaters","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8419","Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ov","841911"," - - Instantaneous gas water heaters","9","1","R","0",NULL,NULL,NULL,"0"
"9370",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841919000","  "," --Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8419","Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ov","841919"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"9371",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841920000","  "," -Medical, surgical or laboratory sterilisers","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8419","Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ov","841920"," - Medical, surgical or laboratory sterilisers","9","1","R","0",NULL,NULL,NULL,"0"
"9372",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841931000","  "," --For agricultural products","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8419","Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ov","841931"," - - For agricultural products","9","1","R","0",NULL,NULL,NULL,"0"
"9373",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841932000","  "," --For wood, paper pulp, paper or paperboard","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8419","Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ov","841932"," - - For wood, paper pulp, paper or paperboard","9","1","R","0",NULL,NULL,NULL,"0"
"9374",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","841939000","  "," --Other","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof","8419","Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ov","841939"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
